UnderlyingSymbol,UnderlyingPrice,OptionSymbol,DataDate,Last,Delta,Vega,Multiplier,Signal
TSLA,222.15,TSLA210115C00600000,08/22/2019,1.58,0.0405,22.8837,100,-1
TSLA,222.15,TSLA210115P00600000,08/22/2019,380.29,-0.8188,69.29,100,1
TSLA,222.15,TSLA210115C00610000,08/22/2019,1.72,0.0376,21.5468,100,-1
TSLA,222.15,TSLA210115P00610000,08/22/2019,0,-0.8245,67.8934,100,-1
TSLA,222.15,TSLA210115C00620000,08/22/2019,1.2,0.0349,20.2848,100,1
TSLA,222.15,TSLA210115P00620000,08/22/2019,0,-0.8301,66.5154,100,-1
TSLA,222.15,TSLA210115C00630000,08/22/2019,1.27,0.0325,19.0941,100,1
TSLA,222.15,TSLA210115P00630000,08/22/2019,0,-0.8354,65.1567,100,-1
TSLA,222.15,TSLA210115C00640000,08/22/2019,1.35,0.0302,17.9712,100,1
TSLA,222.15,TSLA210115P00640000,08/22/2019,0,-0.8406,63.8179,100,-1
TSLA,222.15,TSLA210115C00650000,08/22/2019,0.96,0.028,16.9127,100,1
TSLA,222.15,TSLA210115P00650000,08/22/2019,400.95,-0.8456,62.4998,100,-1
TSLA,222.15,TSLA210115C00660000,08/22/2019,1,0.0261,15.9154,100,1
TSLA,222.15,TSLA210115P00660000,08/22/2019,369,-0.8504,61.2027,100,1
TSLA,222.15,TSLA210115C00670000,08/22/2019,0.73,0.0242,14.976,100,1
TSLA,222.15,TSLA210115P00670000,08/22/2019,356.54,-0.855,59.927,100,1
TSLA,222.15,TSLA210115C00680000,08/22/2019,1.08,0.0226,14.0914,100,1
TSLA,222.15,TSLA210115P00680000,08/22/2019,316.65,-0.8595,58.6731,100,-1
TSLA,222.15,TSLA210115C00690000,08/22/2019,0.82,0.021,13.2587,100,1
TSLA,222.15,TSLA210115P00690000,08/22/2019,455,-0.8638,57.4411,100,1
TSLA,222.15,TSLA210618C00005000,08/22/2019,206.87,1,0.0001,100,-1
TSLA,222.15,TSLA210618P00005000,08/22/2019,0.25,-0.0011,1.1357,100,1
TSLA,222.15,TSLA210618C00010000,08/22/2019,209,1,0.0064,100,-1
TSLA,222.15,TSLA210618P00010000,08/22/2019,0.53,-0.0029,2.6943,100,1
TSLA,222.15,TSLA210618C00015000,08/22/2019,0,1,0.0565,100,-1
TSLA,222.15,TSLA210618P00015000,08/22/2019,0.87,-0.005,4.3095,100,1
TSLA,222.15,TSLA210618C00020000,08/22/2019,0,0.9998,0.225,100,1
TSLA,222.15,TSLA210618P00020000,08/22/2019,1.4,-0.0077,6.3524,100,-1
TSLA,222.15,TSLA210618C00025000,08/22/2019,228.55,0.9994,0.5977,100,1
TSLA,222.15,TSLA210618P00025000,08/22/2019,2.08,-0.0114,8.9834,100,-1
TSLA,222.15,TSLA210618C00030000,08/22/2019,196.12,0.9987,1.2488,100,1
TSLA,222.15,TSLA210618P00030000,08/22/2019,2.5,-0.0137,10.4886,100,-1
TSLA,222.15,TSLA210618C00035000,08/22/2019,0,0.9976,2.2304,100,-1
TSLA,222.15,TSLA210618P00035000,08/22/2019,2.95,-0.017,12.6184,100,-1
TSLA,222.15,TSLA210618C00040000,08/22/2019,0,0.996,3.5707,100,1
TSLA,222.15,TSLA210618P00040000,08/22/2019,4,-0.0211,15.2063,100,-1
TSLA,222.15,TSLA210618C00045000,08/22/2019,0,0.9938,5.2766,100,-1
TSLA,222.15,TSLA210618P00045000,08/22/2019,4,-0.0249,17.4635,100,-1
TSLA,222.15,TSLA210618C00050000,08/22/2019,172.4,0.9909,7.3383,100,1
TSLA,222.15,TSLA210618P00050000,08/22/2019,5.07,-0.0298,20.3018,100,1
TSLA,222.15,TSLA210618C00055000,08/22/2019,173.27,0.9875,9.7338,100,-1
TSLA,222.15,TSLA210618P00055000,08/22/2019,5.75,-0.0339,22.5813,100,-1
TSLA,222.15,TSLA210618C00060000,08/22/2019,0,0.9833,12.4331,100,1
TSLA,222.15,TSLA210618P00060000,08/22/2019,6.71,-0.0392,25.4141,100,-1
TSLA,222.15,TSLA210618C00065000,08/22/2019,0,0.982,13.2888,100,-1
TSLA,222.15,TSLA210618P00065000,08/22/2019,7.5,-0.0441,27.9637,100,1
TSLA,222.15,TSLA210618C00070000,08/22/2019,0,0.9736,18.3396,100,-1
TSLA,222.15,TSLA210618P00070000,08/22/2019,8.06,-0.0502,31.0485,100,-1
TSLA,222.15,TSLA210618C00075000,08/22/2019,0,0.9686,21.1873,100,1
TSLA,222.15,TSLA210618P00075000,08/22/2019,9.25,-0.0556,33.6698,100,-1
TSLA,222.15,TSLA210618C00080000,08/22/2019,0,0.9606,25.5381,100,-1
TSLA,222.15,TSLA210618P00080000,08/22/2019,10.25,-0.0621,36.7163,100,1
TSLA,222.15,TSLA210618C00085000,08/22/2019,0,0.9532,29.3205,100,1
TSLA,222.15,TSLA210618P00085000,08/22/2019,11.2,-0.0677,39.2572,100,1
TSLA,222.15,TSLA210618C00090000,08/22/2019,0,0.945,33.3598,100,-1
TSLA,222.15,TSLA210618P00090000,08/22/2019,12.22,-0.0744,42.1863,100,1
TSLA,222.15,TSLA210618C00095000,08/22/2019,154.81,0.9372,37.0066,100,1
TSLA,222.15,TSLA210618P00095000,08/22/2019,13.5,-0.0813,45.1388,100,1
TSLA,222.15,TSLA210618C00100000,08/22/2019,150.9,0.9274,41.4013,100,1
TSLA,222.15,TSLA210618P00100000,08/22/2019,12.75,-0.0882,47.983,100,1
TSLA,222.15,TSLA210618C00105000,08/22/2019,0,0.9196,44.769,100,1
TSLA,222.15,TSLA210618P00105000,08/22/2019,15.6,-0.0964,51.2422,100,1
TSLA,222.15,TSLA210618C00110000,08/22/2019,133,0.9106,48.4787,100,1
TSLA,222.15,TSLA210618P00110000,08/22/2019,17.06,-0.1037,54.0638,100,1
TSLA,222.15,TSLA210618C00115000,08/22/2019,126.65,0.902,51.8658,100,1
TSLA,222.15,TSLA210618P00115000,08/22/2019,19.76,-0.1117,57.0367,100,1
TSLA,222.15,TSLA210618C00120000,08/22/2019,112.7,0.8925,55.4658,100,-1
TSLA,222.15,TSLA210618P00120000,08/22/2019,18,-0.1203,60.0879,100,1
TSLA,222.15,TSLA210618C00125000,08/22/2019,156.19,0.8832,58.88,100,1
TSLA,222.15,TSLA210618P00125000,08/22/2019,20.3,-0.129,63.1132,100,1
TSLA,222.15,TSLA210618C00130000,08/22/2019,109.75,0.8732,62.3575,100,1
TSLA,222.15,TSLA210618P00130000,08/22/2019,22.8,-0.1373,65.8786,100,-1
TSLA,222.15,TSLA210618C00135000,08/22/2019,110.35,0.8632,65.7137,100,-1
TSLA,222.15,TSLA210618P00135000,08/22/2019,23.48,-0.1464,68.7999,100,-1
TSLA,222.15,TSLA210618C00140000,08/22/2019,103.5,0.8529,69.029,100,1
TSLA,222.15,TSLA210618P00140000,08/22/2019,25.7,-0.1557,71.6854,100,1
TSLA,222.15,TSLA210618C00145000,08/22/2019,120.5,0.8422,72.3114,100,-1
TSLA,222.15,TSLA210618P00145000,08/22/2019,27.5,-0.165,74.4644,100,-1
TSLA,222.15,TSLA210618C00150000,08/22/2019,99.25,0.8314,75.5075,100,1
TSLA,222.15,TSLA210618P00150000,08/22/2019,29.62,-0.1748,77.2558,100,-1
TSLA,222.15,TSLA210618C00155000,08/22/2019,101.95,0.8202,78.6514,100,1
TSLA,222.15,TSLA210618P00155000,08/22/2019,29.5,-0.1846,79.9637,100,1
TSLA,222.15,TSLA210618C00160000,08/22/2019,99.21,0.8088,81.709,100,-1
TSLA,222.15,TSLA210618P00160000,08/22/2019,31.98,-0.1947,82.6276,100,1
TSLA,222.15,TSLA210618C00165000,08/22/2019,96.2,0.7972,84.6747,100,-1
TSLA,222.15,TSLA210618P00165000,08/22/2019,35.57,-0.205,85.2258,100,1
TSLA,222.15,TSLA210618C00170000,08/22/2019,95,0.7854,87.5313,100,1
TSLA,222.15,TSLA210618P00170000,08/22/2019,36.32,-0.2155,87.7591,100,1
TSLA,222.15,TSLA210618C00175000,08/22/2019,113.98,0.7734,90.307,100,-1
TSLA,222.15,TSLA210618P00175000,08/22/2019,38.36,-0.2261,90.2075,100,-1
TSLA,222.15,TSLA210618C00180000,08/22/2019,80.6,0.7613,92.9724,100,-1
TSLA,222.15,TSLA210618P00180000,08/22/2019,40.01,-0.2369,92.578,100,-1
TSLA,222.15,TSLA210618C00185000,08/22/2019,80.45,0.7489,95.5249,100,-1
TSLA,222.15,TSLA210618P00185000,08/22/2019,42.2,-0.2477,94.8482,100,-1
TSLA,222.15,TSLA210618C00190000,08/22/2019,77.25,0.7364,97.9701,100,1
TSLA,222.15,TSLA210618P00190000,08/22/2019,45.5,-0.2587,97.0419,100,-1
TSLA,222.15,TSLA210618C00195000,08/22/2019,77.82,0.7238,100.2963,100,-1
TSLA,222.15,TSLA210618P00195000,08/22/2019,47.45,-0.2703,99.227,100,1
TSLA,222.15,TSLA210618C00200000,08/22/2019,71.6,0.7105,102.5846,100,-1
TSLA,222.15,TSLA210618P00200000,08/22/2019,50.25,-0.281,101.1334,100,1
TSLA,222.15,TSLA210618C00210000,08/22/2019,64.55,0.6851,106.5327,100,1
TSLA,222.15,TSLA210618P00210000,08/22/2019,54,-0.3035,104.8359,100,1
TSLA,222.15,TSLA210618C00220000,08/22/2019,62,0.6591,110.006,100,1
TSLA,222.15,TSLA210618P00220000,08/22/2019,58.95,-0.3255,108.0137,100,1
TSLA,222.15,TSLA210618C00230000,08/22/2019,57.5,0.6323,113.0168,100,-1
TSLA,222.15,TSLA210618P00230000,08/22/2019,64.39,-0.3489,110.9613,100,1
TSLA,222.15,TSLA210618C00240000,08/22/2019,51.25,0.6065,115.3666,100,1
TSLA,222.15,TSLA210618P00240000,08/22/2019,72.67,-0.3713,113.3741,100,-1
TSLA,222.15,TSLA210618C00250000,08/22/2019,48.9,0.5811,117.1754,100,-1
TSLA,222.15,TSLA210618P00250000,08/22/2019,75.4,-0.3936,115.3774,100,1
TSLA,222.15,TSLA210618C00260000,08/22/2019,44.7,0.5538,118.5657,100,1
TSLA,222.15,TSLA210618P00260000,08/22/2019,87.2,-0.4158,116.9801,100,1
TSLA,222.15,TSLA210618C00270000,08/22/2019,41.3,0.5278,119.3639,100,1
TSLA,222.15,TSLA210618P00270000,08/22/2019,90.6,-0.4374,118.1781,100,-1
TSLA,222.15,TSLA210618C00280000,08/22/2019,39.61,0.5041,119.6484,100,-1
TSLA,222.15,TSLA210618P00280000,08/22/2019,89.9,-0.4588,119.0158,100,1
TSLA,222.15,TSLA210618C00290000,08/22/2019,36.5,0.4768,119.4528,100,1
TSLA,222.15,TSLA210618P00290000,08/22/2019,95,-0.4792,119.4913,100,-1
TSLA,222.15,TSLA210618C00300000,08/22/2019,33,0.4523,118.7983,100,1
TSLA,222.15,TSLA210618P00300000,08/22/2019,108.57,-0.4988,119.6541,100,-1
TSLA,222.15,TSLA210618C00310000,08/22/2019,30.5,0.4279,117.6954,100,-1
TSLA,222.15,TSLA210618P00310000,08/22/2019,101.07,-0.5185,119.5262,100,1
TSLA,222.15,TSLA210618C00320000,08/22/2019,29,0.3967,115.6193,100,-1
TSLA,222.15,TSLA210618P00320000,08/22/2019,126.55,-0.5375,119.1266,100,-1
TSLA,222.15,TSLA210618C00330000,08/22/2019,25,0.3828,114.4562,100,-1
TSLA,222.15,TSLA210618P00330000,08/22/2019,119.66,-0.5544,118.5384,100,-1
TSLA,222.15,TSLA210618C00340000,08/22/2019,22.65,0.3509,111.1943,100,-1
TSLA,222.15,TSLA210618P00340000,08/22/2019,136.3,-0.5712,117.7428,100,1
TSLA,222.15,TSLA210618C00345000,08/22/2019,21.6,0.3494,111.0298,100,-1
TSLA,222.15,TSLA210618P00345000,08/22/2019,135.35,-0.5799,117.2467,100,1
TSLA,222.15,TSLA210618C00350000,08/22/2019,21.55,0.3381,109.6634,100,1
TSLA,222.15,TSLA210618P00350000,08/22/2019,145.24,-0.5875,116.7654,100,1
TSLA,222.15,TSLA210618C00355000,08/22/2019,21,0.3282,108.384,100,-1
TSLA,222.15,TSLA210618P00355000,08/22/2019,155,-0.595,116.2458,100,1
TSLA,222.15,TSLA210618C00360000,08/22/2019,19.8,0.312,106.1087,100,1
TSLA,222.15,TSLA210618P00360000,08/22/2019,153.5,-0.6026,115.6778,100,1
TSLA,222.15,TSLA210618C00365000,08/22/2019,18.5,0.308,105.5188,100,1
TSLA,222.15,TSLA210618P00365000,08/22/2019,162.85,-0.6094,115.1251,100,-1
TSLA,222.15,TSLA210618C00370000,08/22/2019,17.5,0.2935,103.2485,100,1
TSLA,222.15,TSLA210618P00370000,08/22/2019,160.9,-0.6163,114.5302,100,-1
TSLA,222.15,TSLA210618C00375000,08/22/2019,18.12,0.289,102.5004,100,1
TSLA,222.15,TSLA210618P00375000,08/22/2019,0,-0.6232,113.9045,100,-1
TSLA,222.15,TSLA210618C00380000,08/22/2019,15.8,0.2792,100.8242,100,-1
TSLA,222.15,TSLA210618P00380000,08/22/2019,169.64,-0.6294,113.3005,100,1
TSLA,222.15,TSLA210618C00385000,08/22/2019,19.5,0.2703,99.2311,100,1
TSLA,222.15,TSLA210618P00385000,08/22/2019,0,-0.6358,112.6574,100,-1
TSLA,222.15,TSLA210618C00390000,08/22/2019,15.47,0.2665,98.5186,100,1
TSLA,222.15,TSLA210618P00390000,08/22/2019,0,-0.6418,112.0142,100,1
TSLA,222.15,TSLA210618C00395000,08/22/2019,15.43,0.2537,96.0546,100,-1
TSLA,222.15,TSLA210618P00395000,08/22/2019,189.4,-0.6481,111.3143,100,1
TSLA,222.15,TSLA210618C00400000,08/22/2019,13.75,0.2375,92.7086,100,-1
TSLA,222.15,TSLA210618P00400000,08/22/2019,188.43,-0.6527,110.7805,100,1
TSLA,222.15,TSLA210618C00405000,08/22/2019,13.8,0.2363,92.4558,100,-1
TSLA,222.15,TSLA210618P00405000,08/22/2019,190.36,-0.6596,109.9441,100,-1
TSLA,222.15,TSLA210618C00410000,08/22/2019,11.37,0.2324,91.5971,100,1
TSLA,222.15,TSLA210618P00410000,08/22/2019,0,-0.6642,109.3729,100,-1
TSLA,222.15,TSLA210618C00415000,08/22/2019,9.8,0.2199,88.7762,100,-1
TSLA,222.15,TSLA210618P00415000,08/22/2019,0,-0.6683,108.8435,100,-1
TSLA,222.15,TSLA210618C00420000,08/22/2019,11.6,0.2118,86.877,100,1
TSLA,222.15,TSLA210618P00420000,08/22/2019,0,-0.6713,108.4437,100,-1
TSLA,222.15,TSLA210618C00425000,08/22/2019,13.95,0.2104,86.5438,100,1
TSLA,222.15,TSLA210618P00425000,08/22/2019,196.64,-0.6775,107.6026,100,1
TSLA,222.15,TSLA210618C00430000,08/22/2019,10.35,0.1981,83.4801,100,-1
TSLA,222.15,TSLA210618P00430000,08/22/2019,201.31,-0.6804,107.205,100,1
TSLA,222.15,TSLA210618C00435000,08/22/2019,13.9,0.1911,81.6886,100,1
TSLA,222.15,TSLA210618P00435000,08/22/2019,0,-0.6834,106.7731,100,1
TSLA,222.15,TSLA210618C00440000,08/22/2019,8.6,0.1872,80.655,100,1
TSLA,222.15,TSLA210618P00440000,08/22/2019,224.01,-0.6864,106.3392,100,-1
TSLA,222.15,TSLA210618C00445000,08/22/2019,10.68,0.1773,77.9608,100,1
TSLA,222.15,TSLA210618P00445000,08/22/2019,201.97,-0.6909,105.6792,100,1
TSLA,222.15,TSLA210618C00450000,08/22/2019,8.74,0.172,76.4789,100,-1
TSLA,222.15,TSLA210618P00450000,08/22/2019,206.45,-0.6938,105.2363,100,-1
AAPL,212.64,AAPL190823C00130000,08/21/2019,0,1,0,100,1
AAPL,212.64,AAPL190823P00130000,08/21/2019,0.01,0,0,100,1
AAPL,212.64,AAPL190823C00135000,08/21/2019,0,1,0,100,-1
AAPL,212.64,AAPL190823P00135000,08/21/2019,0.01,0,0,100,1
AAPL,212.64,AAPL190823C00140000,08/21/2019,0,1,0,100,-1
AAPL,212.64,AAPL190823P00140000,08/21/2019,0,0,0,100,1
AAPL,212.64,AAPL190823C00145000,08/21/2019,0,1,0,100,-1
AAPL,212.64,AAPL190823P00145000,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190823C00150000,08/21/2019,56.61,1,0,100,1
AAPL,212.64,AAPL190823P00150000,08/21/2019,0,0,0,100,1
AAPL,212.64,AAPL190823C00152500,08/21/2019,50.1,1,0,100,-1
AAPL,212.64,AAPL190823P00152500,08/21/2019,0,0,0,100,1
AAPL,212.64,AAPL190823C00155000,08/21/2019,0,1,0,100,-1
AAPL,212.64,AAPL190823P00155000,08/21/2019,0,0,0,100,1
AAPL,212.64,AAPL190823C00157500,08/21/2019,0,1,0,100,-1
AAPL,212.64,AAPL190823P00157500,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190823C00160000,08/21/2019,50.35,1,0,100,-1
AAPL,212.64,AAPL190823P00160000,08/21/2019,0,0,0,100,1
AAPL,212.64,AAPL190823C00162500,08/21/2019,0,1,0,100,1
AAPL,212.64,AAPL190823P00162500,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190823C00165000,08/21/2019,29.7,1,0,100,-1
AAPL,212.64,AAPL190823P00165000,08/21/2019,0,0,0,100,1
AAPL,212.64,AAPL190823C00167500,08/21/2019,34.9,1,0,100,-1
AAPL,212.64,AAPL190823P00167500,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190823C00170000,08/21/2019,36.32,1,0,100,1
AAPL,212.64,AAPL190823P00170000,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190823C00172500,08/21/2019,33.85,1,0,100,-1
AAPL,212.64,AAPL190823P00172500,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190823C00175000,08/21/2019,26.95,1,0,100,1
AAPL,212.64,AAPL190823P00175000,08/21/2019,0.01,0,0,100,-1
AAPL,212.64,AAPL190823C00177500,08/21/2019,28.8,1,0,100,-1
AAPL,212.64,AAPL190823P00177500,08/21/2019,0.01,0,0,100,1
AAPL,212.64,AAPL190823C00180000,08/21/2019,32.69,1,0,100,1
AAPL,212.64,AAPL190823P00180000,08/21/2019,0.01,0,0,100,-1
AAPL,212.64,AAPL190823C00182500,08/21/2019,30.12,1,0,100,1
AAPL,212.64,AAPL190823P00182500,08/21/2019,0.01,0,0,100,-1
AAPL,212.64,AAPL190823C00185000,08/21/2019,28.07,1,0.0001,100,1
AAPL,212.64,AAPL190823P00185000,08/21/2019,0.01,0,0.0003,100,-1
AAPL,212.64,AAPL190823C00187500,08/21/2019,23.95,1,0.0008,100,1
AAPL,212.64,AAPL190823P00187500,08/21/2019,0.01,-0.0044,0.1658,100,1
AAPL,212.64,AAPL190823C00190000,08/21/2019,22.32,0.9999,0.0045,100,1
AAPL,212.64,AAPL190823P00190000,08/21/2019,0.02,-0.0048,0.1801,100,1
AAPL,212.64,AAPL190823C00192500,08/21/2019,20.15,0.9995,0.0208,100,-1
AAPL,212.64,AAPL190823P00192500,08/21/2019,0.02,-0.0082,0.2888,100,-1
AAPL,212.64,AAPL190823C00195000,08/21/2019,17.6,0.9981,0.0786,100,-1
AAPL,212.64,AAPL190823P00195000,08/21/2019,0.02,-0.0092,0.3187,100,1
AAPL,212.64,AAPL190823C00197500,08/21/2019,14.95,0.9932,0.244,100,1
AAPL,212.64,AAPL190823P00197500,08/21/2019,0.04,-0.0166,0.5307,100,-1
AAPL,212.64,AAPL190823C00200000,08/21/2019,12.75,0.9798,0.6262,100,-1
AAPL,212.64,AAPL190823P00200000,08/21/2019,0.06,-0.0252,0.7569,100,1
AAPL,212.64,AAPL190823C00202500,08/21/2019,9.9,0.9494,1.3392,100,-1
AAPL,212.64,AAPL190823P00202500,08/21/2019,0.1,-0.0406,1.1202,100,1
AAPL,212.64,AAPL190823C00205000,08/21/2019,7.84,0.9134,2.0279,100,1
AAPL,212.64,AAPL190823P00205000,08/21/2019,0.17,-0.0723,1.7683,100,1
AAPL,212.64,AAPL190823C00207500,08/21/2019,5.5,0.847,3.0361,100,-1
AAPL,212.64,AAPL190823P00207500,08/21/2019,0.35,-0.1396,2.8547,100,1
AAPL,212.64,AAPL190823C00210000,08/21/2019,3.4,0.7264,4.2775,100,-1
AAPL,212.64,AAPL190823P00210000,08/21/2019,0.73,-0.2678,4.232,100,1
AAPL,212.64,AAPL190823C00212500,08/21/2019,1.69,0.5192,5.1212,100,-1
AAPL,212.64,AAPL190823P00212500,08/21/2019,1.5,-0.4805,5.121,100,1
AAPL,212.64,AAPL190823C00215000,08/21/2019,0.61,0.2722,4.267,100,1
AAPL,212.64,AAPL190823P00215000,08/21/2019,2.9,-0.7344,4.2145,100,-1
AAPL,212.64,AAPL190823C00217500,08/21/2019,0.18,0.1008,2.2684,100,-1
AAPL,212.64,AAPL190823P00217500,08/21/2019,4.9,-0.944,1.4493,100,-1
AAPL,212.64,AAPL190823C00220000,08/21/2019,0.08,0.0418,1.148,100,1
AAPL,212.64,AAPL190823P00220000,08/21/2019,7.7,-0.9918,0.2877,100,-1
AAPL,212.64,AAPL190823C00222500,08/21/2019,0.03,0.0204,0.6322,100,1
AAPL,212.64,AAPL190823P00222500,08/21/2019,10,-0.9993,0.0305,100,-1
AAPL,212.64,AAPL190823C00225000,08/21/2019,0.01,0.0133,0.4379,100,1
AAPL,212.64,AAPL190823P00225000,08/21/2019,12.69,-1,0.0018,100,1
AAPL,212.64,AAPL190823C00227500,08/21/2019,0.01,0.0075,0.2675,100,-1
AAPL,212.64,AAPL190823P00227500,08/21/2019,14.55,-1,0.0001,100,1
AAPL,212.64,AAPL190823C00230000,08/21/2019,0.01,0.0024,0.0945,100,1
AAPL,212.64,AAPL190823P00230000,08/21/2019,17.23,-1,0,100,-1
AAPL,212.64,AAPL190823C00232500,08/21/2019,0,0.0006,0.0289,100,-1
AAPL,212.64,AAPL190823P00232500,08/21/2019,21.35,-1,0,100,-1
AAPL,212.64,AAPL190823C00235000,08/21/2019,0.01,0.0002,0.0077,100,1
AAPL,212.64,AAPL190823P00235000,08/21/2019,26.2,-1,0,100,1
AAPL,212.64,AAPL190823C00237500,08/21/2019,0,0,0.0018,100,1
AAPL,212.64,AAPL190823P00237500,08/21/2019,37.75,-1,0,100,1
AAPL,212.64,AAPL190823C00240000,08/21/2019,0.01,0,0.0004,100,-1
AAPL,212.64,AAPL190823P00240000,08/21/2019,22.07,-1,0,100,1
AAPL,212.64,AAPL190823C00242500,08/21/2019,0,0,0.0001,100,1
AAPL,212.64,AAPL190823P00242500,08/21/2019,0,-1,0,100,1
AAPL,212.64,AAPL190823C00245000,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190823P00245000,08/21/2019,27,-1,0,100,-1
AAPL,212.64,AAPL190823C00247500,08/21/2019,0.01,0,0,100,-1
AAPL,212.64,AAPL190823P00247500,08/21/2019,0,-1,0,100,1
AAPL,212.64,AAPL190823C00250000,08/21/2019,0.02,0,0,100,1
AAPL,212.64,AAPL190823P00250000,08/21/2019,38.6,-1,0,100,-1
AAPL,212.64,AAPL190830C00130000,08/21/2019,76.55,1,0,100,1
AAPL,212.64,AAPL190830P00130000,08/21/2019,0,0,0,100,1
AAPL,212.64,AAPL190830C00135000,08/21/2019,74.25,1,0,100,1
AAPL,212.64,AAPL190830P00135000,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190830C00140000,08/21/2019,70.35,1,0,100,1
AAPL,212.64,AAPL190830P00140000,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190830C00145000,08/21/2019,0,1,0,100,-1
AAPL,212.64,AAPL190830P00145000,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190830C00150000,08/21/2019,55.76,1,0,100,1
AAPL,212.64,AAPL190830P00150000,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190830C00152500,08/21/2019,0,1,0,100,1
AAPL,212.64,AAPL190830P00152500,08/21/2019,0,0,0,100,-1
AAPL,212.64,AAPL190830C00155000,08/21/2019,54.45,1,0,100,-1
AAPL,212.64,AAPL190830P00155000,08/21/2019,0,0,0.0001,100,1
AAPL,212.64,AAPL190830C00157500,08/21/2019,49.6,1,0.0001,100,1
AAPL,212.64,AAPL190830P00157500,08/21/2019,0,0,0.0003,100,1
AAPL,212.64,AAPL190830C00160000,08/21/2019,44.5,1,0.0002,100,1
AAPL,212.64,AAPL190830P00160000,08/21/2019,0.01,0,0.0009,100,1
AAPL,212.64,AAPL190830C00162500,08/21/2019,42.46,1,0.0007,100,1
AAPL,212.64,AAPL190830P00162500,08/21/2019,0,0,0.0024,100,1
AAPL,212.64,AAPL190830C00165000,08/21/2019,0,1,0.0021,100,1
AAPL,212.64,AAPL190830P00165000,08/21/2019,0.02,0,0.0061,100,-1
AAPL,212.64,AAPL190830C00167500,08/21/2019,33.55,1,0.0057,100,-1
AAPL,212.64,AAPL190830P00167500,08/21/2019,0.05,-0.0001,0.0146,100,-1
AAPL,212.64,AAPL190830C00170000,08/21/2019,30.6,0.9999,0.0144,100,-1
AAPL,212.64,AAPL190830P00170000,08/21/2019,0.04,-0.0003,0.0328,100,-1
AAPL,212.64,AAPL190830C00172500,08/21/2019,34.6,0.9997,0.0336,100,1
AAPL,212.64,AAPL190830P00172500,08/21/2019,0.03,-0.0006,0.069,100,-1
AAPL,212.64,AAPL190830C00175000,08/21/2019,38.35,0.9993,0.0734,100,1
AAPL,212.64,AAPL190830P00175000,08/21/2019,0.03,-0.0013,0.137,100,-1
AAPL,212.64,AAPL190830C00177500,08/21/2019,26.3,0.9986,0.1502,100,-1
AAPL,212.64,AAPL190830P00177500,08/21/2019,0.05,-0.0026,0.2568,100,1
AAPL,212.64,AAPL190830C00180000,08/21/2019,33.25,0.9971,0.2887,100,1
AAPL,212.64,AAPL190830P00180000,08/21/2019,0.06,-0.0049,0.4559,100,-1
AAPL,212.64,AAPL190830C00182500,08/21/2019,28.95,0.9943,0.5228,100,-1
AAPL,212.64,AAPL190830P00182500,08/21/2019,0.08,-0.0088,0.768,100,1
AAPL,212.64,AAPL190830C00185000,08/21/2019,26.47,0.9895,0.8937,100,-1
AAPL,212.64,AAPL190830P00185000,08/21/2019,0.1,-0.0152,1.2299,100,1
AAPL,212.64,AAPL190830C00187500,08/21/2019,24.2,0.9817,1.4454,100,-1
AAPL,212.64,AAPL190830P00187500,08/21/2019,0.19,-0.025,1.8764,100,-1
AAPL,212.64,AAPL190830C00190000,08/21/2019,23.63,0.9695,2.2166,100,1
AAPL,212.64,AAPL190830P00190000,08/21/2019,0.17,-0.0322,2.315,100,-1
AAPL,212.64,AAPL190830C00192500,08/21/2019,21.25,0.9516,3.2294,100,-1
AAPL,212.64,AAPL190830P00192500,08/21/2019,0.23,-0.0415,2.8515,100,1
AAPL,212.64,AAPL190830C00195000,08/21/2019,18.05,0.9336,4.1395,100,-1
AAPL,212.64,AAPL190830P00195000,08/21/2019,0.28,-0.0555,3.5991,100,1
AAPL,212.64,AAPL190830C00197500,08/21/2019,15.25,0.9144,5.0281,100,-1
AAPL,212.64,AAPL190830P00197500,08/21/2019,0.4,-0.0738,4.4944,100,1
AAPL,212.64,AAPL190830C00200000,08/21/2019,13.3,0.8919,5.9682,100,-1
AAPL,212.64,AAPL190830P00200000,08/21/2019,0.51,-0.1006,5.6625,100,1
AAPL,212.64,AAPL190830C00202500,08/21/2019,10.75,0.8545,7.34,100,-1
AAPL,212.64,AAPL190830P00202500,08/21/2019,0.72,-0.1396,7.1377,100,-1
AAPL,212.64,AAPL190830C00205000,08/21/2019,8.5,0.7999,8.9985,100,1
AAPL,212.64,AAPL190830P00205000,08/21/2019,1.04,-0.1941,8.8328,100,1
AAPL,212.64,AAPL190830C00207500,08/21/2019,6.6,0.7261,10.7004,100,-1
